"Story","Title","Result","Date","Stability","Duration (s)"
"Ingresar opcion tarjeta de credito y validar que el PDF sea correcto","Validar que el contrato de tarjetas sea el correcto","PENDING","2021-06-06T16:55:21.883-05:00[America/Bogota]","0.0","0.24"
